timestamp,frame_ms,perception_ms,state_ms,behavior_ms,object_detection_ms,export_ms,total_loop_ms
2026-05-13T18:32:17.293605+00:00,2.684900,17.102300,0.009100,0.008000,207.241000,5.176800,235.485800
2026-05-13T18:32:18.363463+00:00,2.450500,20.493900,0.010800,0.010100,254.992700,5.296700,286.782100
2026-05-13T18:32:19.433816+00:00,2.472800,21.415600,0.012500,0.008600,300.845500,5.741500,334.039900
2026-05-13T18:32:20.436223+00:00,2.359000,23.874600,0.011600,0.007800,283.132900,6.865900,319.631000
2026-05-13T18:32:21.510469+00:00,2.752200,32.132200,0.015700,0.013700,314.613000,6.464400,361.442700
2026-05-13T18:32:22.550671+00:00,2.553700,34.683500,0.016800,0.013300,338.485100,6.911900,386.566200
2026-05-13T18:32:23.552159+00:00,2.821400,31.820000,0.015000,0.013600,337.650000,6.102400,381.562000
2026-05-13T18:32:24.571817+00:00,3.139500,19.845500,0.010400,0.009700,317.033300,5.569100,349.768800
2026-05-13T18:32:25.473927+00:00,2.739300,22.677300,0.008700,0.008500,220.683800,5.220100,254.051100
2026-05-13T18:32:26.432993+00:00,1.822200,13.270000,0.007900,0.006000,160.644300,5.038100,183.069700
2026-05-13T18:32:27.451657+00:00,1.660600,11.252000,0.006100,0.004800,160.947200,4.957100,182.932500
2026-05-13T18:32:28.468788+00:00,1.661200,10.461600,0.006500,0.004900,172.533500,4.860200,192.303300
2026-05-13T18:32:29.483812+00:00,2.533500,11.884100,0.006700,0.005300,172.464700,4.602100,194.021400
2026-05-13T18:32:30.540572+00:00,2.636300,15.129300,0.006600,0.005800,196.111300,4.488200,222.766600
2026-05-13T18:32:31.685370+00:00,2.613400,30.219200,0.013500,0.013600,324.494600,7.971900,369.029800
2026-05-13T18:32:32.672105+00:00,1.745500,22.099300,0.015300,0.013000,289.194700,5.857700,324.368100
2026-05-13T18:32:33.633703+00:00,12.412400,18.365800,0.011400,0.007100,231.091800,5.264100,268.329800
2026-05-13T18:32:34.650227+00:00,1.600800,16.356100,0.008200,0.006000,216.552200,4.405000,242.076900
2026-05-13T18:32:35.700364+00:00,2.434100,15.827400,0.010400,0.006000,242.480900,5.065200,278.727300
2026-05-13T18:32:36.769619+00:00,2.504600,22.697900,0.013900,0.009200,302.716600,6.123700,338.337800
2026-05-13T18:32:37.756747+00:00,1.591000,18.865100,0.009900,0.007100,248.767000,5.724300,280.885100
2026-05-13T18:32:38.799590+00:00,2.518600,22.106300,0.014400,0.011400,265.824100,5.729800,302.665100
2026-05-13T18:32:39.845375+00:00,2.301400,26.194100,0.016100,0.019400,302.919700,7.209000,342.312600
2026-05-13T18:32:40.886170+00:00,2.385900,23.321500,0.012400,0.011000,319.802900,6.068200,355.565000
2026-05-13T18:32:41.895058+00:00,2.088700,32.614500,0.016800,0.016500,323.114800,7.296800,368.934200
2026-05-13T18:32:42.974865+00:00,3.800400,32.953500,0.019100,0.014300,327.170200,6.893500,376.632300
2026-05-13T18:32:43.944472+00:00,1.774300,21.183100,0.011000,0.008300,279.493600,5.894200,311.225100
2026-05-13T18:32:44.904310+00:00,2.555500,17.068400,0.010300,0.006500,231.222900,4.824100,259.391300
2026-05-13T18:32:45.879217+00:00,1.757400,15.989400,0.011100,0.009100,187.894800,5.557300,213.785600
2026-05-13T18:32:46.886938+00:00,1.719900,13.248500,0.007200,0.005500,185.244500,4.898800,207.798600
2026-05-13T18:32:47.891083+00:00,2.427400,12.964500,0.009800,0.008100,179.890000,4.568800,202.441100
2026-05-13T18:32:48.983155+00:00,1.676200,16.404900,0.007700,0.005500,261.168400,4.847800,291.994000
2026-05-13T18:32:50.043734+00:00,1.764900,25.269100,0.023100,0.016000,307.400400,6.262100,344.605200
2026-05-13T18:32:51.066735+00:00,2.001600,33.907600,0.010900,0.008400,319.401400,6.993900,366.390100
2026-05-13T18:32:52.096078+00:00,2.797900,33.163000,0.015500,0.013300,318.972500,6.753800,365.379300
2026-05-13T18:32:54.342463+00:00,1.671800,15.069400,0.008400,0.006200,207.790500,5.357000,234.867800
2026-05-13T18:32:55.362576+00:00,1.787700,11.042800,0.006500,0.005100,228.729700,4.238900,249.054700
2026-05-13T18:32:56.327801+00:00,1.690500,11.576100,0.006400,0.005200,194.375000,4.028900,214.511400
2026-05-13T18:32:57.321802+00:00,2.337000,10.849200,0.006500,0.005400,178.542300,4.670800,199.373400
2026-05-13T18:32:58.325205+00:00,1.658700,10.819900,0.005900,0.004300,180.710800,4.308000,200.254200
2026-05-13T18:32:59.371019+00:00,4.983200,14.642200,0.006300,0.004700,209.582100,4.316100,237.901200
2026-05-13T18:33:00.371732+00:00,12.788700,13.644200,0.009500,0.007900,205.706800,4.368800,239.858500
2026-05-13T18:33:01.511985+00:00,2.064100,31.254100,0.014900,0.015400,331.523800,6.640600,384.214300
2026-05-13T19:42:15.834678+00:00,806.118100,58.791300,0.021400,0.029000,0.543800,,8.465200,882.912900
2026-05-13T19:42:16.970535+00:00,3.758200,56.031000,0.040000,0.017400,1.243400,,53.586300,119.995100
2026-05-13T19:42:17.926073+00:00,3.226600,36.805600,0.012600,0.009300,0.219300,486.295500,6.650200,51.294200
2026-05-13T19:42:18.943323+00:00,2.592600,38.767300,0.033800,0.016700,0.264600,492.986800,10.622100,57.927200
2026-05-13T19:42:19.951051+00:00,2.258000,31.975200,0.016300,0.014800,0.623400,520.366100,7.789600,47.093900
2026-05-13T19:42:20.970856+00:00,2.754400,38.042700,0.017000,0.014900,0.249900,518.550900,9.007800,55.267600
2026-05-13T19:42:22.023034+00:00,2.138500,36.049900,0.020500,0.015900,0.247700,487.870400,9.792700,52.513900
2026-05-13T19:42:23.029461+00:00,2.803000,35.509300,0.012900,0.010000,0.193900,481.056400,6.854400,50.579600
2026-05-13T19:42:24.067649+00:00,2.269100,43.729600,0.023300,0.017800,0.448100,457.918300,8.278700,65.224700
2026-05-13T19:42:25.090659+00:00,3.698200,40.603400,0.025400,0.024700,0.258300,489.953400,9.188600,58.935400
2026-05-13T19:42:26.117383+00:00,2.302900,41.846800,0.018000,0.015400,0.268100,510.119000,12.234500,62.064500
2026-05-13T19:42:27.166872+00:00,3.434800,41.228400,0.016100,0.014700,0.537000,448.342400,9.387600,60.477100
2026-05-13T19:42:28.216450+00:00,2.599600,42.177300,0.036800,0.031800,0.456900,497.520000,8.346700,64.168400
2026-05-13T19:42:29.244771+00:00,4.857800,42.014200,0.017800,0.015300,0.426200,447.520600,10.147700,67.239800
2026-05-13T19:42:30.283173+00:00,2.533100,45.111100,0.019400,0.015300,0.565100,517.891200,8.348600,62.788300
2026-05-13T19:42:31.327840+00:00,2.923200,41.057300,0.032800,0.027500,0.257700,515.091000,8.465800,58.940000
2026-05-13T19:42:32.384655+00:00,2.132800,47.280200,0.015900,0.014800,0.363300,492.659800,8.794600,64.807000
2026-05-13T19:42:33.417736+00:00,2.352600,46.977300,0.028600,0.017100,0.536800,579.432200,8.675300,65.312300
2026-05-13T19:42:34.479719+00:00,3.337700,42.582500,0.018500,0.018100,0.267600,542.914200,8.489500,60.524400
2026-05-13T19:42:35.485860+00:00,2.804600,44.865400,0.027900,0.016100,0.683400,542.152800,9.209000,63.843300
2026-05-13T19:42:36.506569+00:00,3.613800,46.823700,0.019000,0.016300,0.233100,556.551100,9.809500,66.063500
2026-05-13T19:42:37.511299+00:00,2.356000,44.912200,0.048900,0.020700,0.254700,537.333400,8.608200,62.241500
2026-05-13T19:42:38.533338+00:00,2.706900,45.330600,0.061100,0.021600,0.291800,574.513500,8.165500,63.832900
2026-05-13T19:42:39.574634+00:00,2.702100,43.243200,0.019500,0.018900,0.247600,519.010400,7.380000,59.189100
2026-05-13T19:42:40.601954+00:00,1.970600,46.371900,0.031900,0.018000,0.286200,571.247600,7.863700,62.753400
2026-05-13T19:42:41.696252+00:00,3.015000,44.368200,0.017600,0.015300,0.220900,536.412000,68.135900,121.646000
2026-05-13T19:42:42.708332+00:00,2.927200,37.992900,0.021300,0.015300,0.283900,534.267700,20.236800,66.761600
2026-05-13T19:42:43.763322+00:00,3.563600,38.723500,0.016200,0.013200,0.651400,450.717700,9.000400,57.215000
2026-05-13T19:42:44.787235+00:00,3.703400,41.034000,0.018600,0.014700,0.440900,503.396500,9.267000,64.062600
2026-05-13T19:42:45.824735+00:00,2.765700,42.837200,0.019800,0.028400,0.433500,618.852200,8.782600,66.388300
2026-05-13T19:42:46.872676+00:00,2.845100,49.120200,0.020200,0.017800,0.266800,638.147700,9.518300,70.131200
2026-05-13T19:42:47.903531+00:00,3.345800,45.566500,0.019300,0.016100,0.255700,651.979200,8.185300,65.120600
2026-05-13T19:42:48.936160+00:00,3.707500,42.267500,0.019900,0.014600,0.693400,521.218200,8.067900,60.528900
2026-05-13T19:42:49.953290+00:00,2.462100,40.097600,0.016600,0.014300,0.253000,495.042200,8.446700,56.541300
2026-05-13T19:42:52.483980+00:00,2.555000,37.642800,0.016000,0.015500,0.201700,581.318000,7.585800,53.327300
2026-05-13T19:42:53.535188+00:00,2.344800,42.657300,0.017800,0.015900,0.444800,455.590000,9.999000,67.962500
2026-05-13T19:42:54.548086+00:00,2.015800,43.043500,0.018700,0.014900,0.248500,561.945200,7.673800,59.756600
2026-05-13T19:42:55.580405+00:00,3.670700,44.393800,0.019900,0.016400,0.246400,577.563500,7.789100,63.572700
2026-05-13T19:42:56.586255+00:00,5.446100,44.315900,0.019900,0.015800,0.485700,543.071900,8.532800,64.391500
2026-05-13T19:42:57.608465+00:00,3.856400,44.350600,0.017400,0.023700,0.213900,492.195600,9.087100,63.248500
2026-05-13T19:42:58.628379+00:00,2.404200,46.948500,0.062000,0.034700,0.250600,557.540200,7.586900,63.801300
2026-05-13T19:42:59.684571+00:00,2.502600,47.168700,0.017400,0.015700,0.267200,579.214100,8.160500,63.642300
2026-05-13T19:43:00.722414+00:00,3.112400,48.578900,0.018600,0.015700,0.253000,486.129800,9.159700,65.363900
2026-05-13T19:43:01.841587+00:00,2.319400,39.454200,0.027400,0.029500,0.234600,535.794200,9.137400,56.558100
2026-05-13T19:43:02.872823+00:00,2.411300,39.916200,0.010300,0.019000,0.254700,482.471000,11.110100,59.102800
2026-05-13T19:43:03.896538+00:00,2.128100,42.818300,0.048000,0.035900,0.495400,635.508300,8.892900,65.108400
2026-05-13T19:43:04.929510+00:00,7.099200,49.817700,0.018200,0.016800,0.278900,643.956900,8.376600,71.550000
2026-05-13T19:43:05.994214+00:00,2.289500,43.214300,0.021000,0.015300,0.344800,646.814300,7.072300,58.797900
2026-05-13T19:43:07.508091+00:00,1.942900,39.515200,0.016200,0.016200,0.431900,511.104100,9.804300,60.608500
2026-05-13T19:43:08.616566+00:00,4.720800,39.856600,0.016000,0.014700,0.427300,471.140100,15.127500,71.658500
2026-05-13T19:43:09.679600+00:00,3.330600,39.694500,0.021000,0.016300,0.429200,463.915300,7.572900,60.714100
2026-05-13T19:43:10.706919+00:00,5.044600,42.571500,0.017500,0.018900,0.252300,502.825100,8.717400,62.379300
2026-05-13T19:43:11.716079+00:00,2.316500,43.657100,0.019500,0.016200,0.397400,548.409000,7.472300,60.495900
2026-05-13T19:43:12.787064+00:00,2.965900,47.856700,0.019300,0.016400,0.252300,528.474200,8.086100,64.939700
2026-05-13T19:43:13.852725+00:00,3.852900,41.631200,0.019300,0.015300,0.574600,570.994500,8.488000,60.724000
2026-05-13T19:43:14.879076+00:00,3.008200,48.551400,0.019200,0.017000,0.251300,550.803200,7.145800,65.392800
2026-05-13T19:43:15.900133+00:00,2.990300,43.192000,0.019500,0.015000,0.246300,549.347900,11.568100,63.886800
2026-05-13T19:43:16.905186+00:00,2.590400,43.702100,0.018600,0.014800,0.244600,540.263000,7.486900,62.431400
2026-05-13T19:43:17.927164+00:00,4.354600,40.899700,0.019400,0.017100,0.236300,578.648800,8.629200,60.333000
2026-05-13T19:43:18.943651+00:00,2.915500,40.759500,0.018100,0.024700,0.267700,556.139100,8.711500,58.402000
2026-05-13T19:43:19.980261+00:00,12.419100,43.533000,0.022700,0.017100,0.258100,558.468000,7.967900,70.241600
2026-05-13T19:43:21.021292+00:00,3.064900,37.328200,0.019500,0.015300,0.377600,556.841500,7.476200,55.420300
2026-05-13T19:43:22.040401+00:00,5.864700,43.080800,0.018300,0.014300,0.273000,565.289800,8.770200,64.481000
2026-05-13T19:43:23.077196+00:00,3.279200,47.223300,0.019800,0.015900,0.245800,574.026400,14.107900,70.955300
2026-05-13T19:43:24.137406+00:00,3.308000,42.095600,0.018700,0.014000,0.380800,605.339200,7.645200,60.254800
2026-05-13T19:43:25.159897+00:00,4.329300,42.600600,0.020700,0.016600,0.238700,574.546100,8.718400,61.862100
2026-05-13T19:43:26.196043+00:00,2.053100,42.809800,0.017200,0.015100,0.234200,566.418600,6.984900,58.623700
2026-05-13T19:43:27.270656+00:00,3.142300,42.512600,0.016900,0.015100,0.437100,583.610500,10.477900,62.380900
2026-05-13T19:43:28.338763+00:00,4.639200,40.726300,0.018000,0.015700,0.293100,565.509100,9.358300,60.588700
2026-05-13T19:43:29.355224+00:00,3.400300,44.216300,0.017600,0.013900,0.308000,551.293900,9.894100,63.493400
2026-05-13T19:43:30.431450+00:00,4.780700,41.529800,0.021100,0.016600,0.279600,505.034500,18.201600,71.338200
2026-05-13T19:43:31.455342+00:00,9.216400,44.909500,0.022500,0.018000,0.264700,500.180200,33.201400,92.887800
2026-05-13T19:43:32.439689+00:00,3.763800,42.753100,0.016400,0.017100,0.231000,481.503700,8.631600,60.792100
2026-05-13T19:43:33.457496+00:00,3.010400,43.029400,0.020800,0.036900,0.254200,548.912700,8.610900,60.920600
2026-05-13T19:43:34.480986+00:00,2.756400,40.897400,0.017300,0.019500,0.456100,565.529400,8.939000,64.443400
2026-05-13T19:43:35.486745+00:00,2.811800,45.781300,0.019100,0.015800,0.647000,523.206400,8.895700,64.514800
2026-05-13T19:43:36.504744+00:00,3.933500,44.287000,0.022000,0.017900,0.252200,551.556800,8.908200,62.975700
2026-05-13T19:43:37.537542+00:00,3.572800,42.731700,0.021900,0.016700,0.366600,568.260600,9.558700,61.681500
2026-05-13T19:43:38.543018+00:00,2.475300,44.862800,0.023600,0.024000,0.250100,476.185900,7.809200,60.930600
2026-05-13T19:43:39.571245+00:00,2.736000,40.678300,0.018000,0.014400,0.242500,535.808300,9.164300,58.384500
2026-05-13T19:43:40.608675+00:00,4.486100,45.478400,0.020700,0.017200,0.308000,524.360400,17.314900,73.311900
2026-05-13T19:43:41.634742+00:00,2.600300,46.440200,0.018700,0.015000,0.226700,500.474000,7.758900,62.574700
2026-05-13T19:43:42.703085+00:00,2.531400,44.369800,0.040800,0.017700,0.233200,549.332800,8.085600,61.452000
2026-05-13T19:43:43.770328+00:00,2.559400,43.455400,0.020500,0.016200,0.241100,561.319200,7.230300,60.013800
2026-05-13T19:43:44.815860+00:00,11.235500,44.649400,0.020400,0.015400,0.245900,529.186000,7.217000,68.782200
2026-05-13T19:43:45.868308+00:00,2.633100,43.604300,0.018200,0.014300,0.238800,576.069400,7.225800,60.047700
2026-05-13T19:43:46.932020+00:00,2.358500,43.264500,0.018900,0.017500,0.243300,545.592100,8.673800,62.454600
2026-05-13T19:43:47.981044+00:00,2.923900,42.939700,0.016700,0.015000,0.238300,600.913400,9.656700,64.072500
2026-05-13T19:43:49.042345+00:00,2.093200,41.972900,0.019500,0.016400,0.234700,504.675900,8.331400,58.378800
2026-05-13T19:43:50.091449+00:00,2.970900,39.673500,0.017700,0.015000,0.250900,510.703900,8.464100,56.830600
2026-05-13T19:43:51.143648+00:00,2.405400,42.646400,0.021700,0.015600,0.221900,508.558500,8.594700,59.200900
2026-05-13T19:43:52.184741+00:00,3.150400,40.739500,0.017500,0.016300,0.238700,484.285700,7.533700,58.823700
2026-05-13T19:43:53.262568+00:00,2.685200,46.136700,0.018700,0.015200,0.263200,546.822200,20.306200,75.480700
2026-05-13T19:43:54.297764+00:00,2.847900,45.199400,0.022500,0.016300,0.321800,629.223100,7.855600,62.646300
2026-05-13T19:43:55.314387+00:00,7.921600,47.971400,0.022000,0.016200,0.978000,615.094800,8.635100,78.741400
2026-05-13T19:43:56.373819+00:00,5.498800,45.665000,0.033400,0.021100,0.280800,620.915500,24.223900,81.521100
2026-05-13T19:43:57.386012+00:00,2.469800,42.054400,0.017600,0.014800,0.449700,500.232600,7.335400,64.721200
2026-05-13T19:43:58.506465+00:00,4.544900,42.374600,0.017100,0.016800,0.435300,499.093400,9.207100,65.090800
2026-05-13T19:43:59.510747+00:00,2.849300,42.940600,0.045400,0.032500,0.235900,606.650000,7.507100,59.698300
2026-05-13T19:44:00.516940+00:00,2.204400,45.382400,0.018100,0.016300,0.564100,569.432900,8.187200,62.622200
2026-05-13T19:44:01.562534+00:00,2.273100,43.157500,0.067900,0.050500,0.255400,560.609400,8.437300,60.957400
2026-05-13T19:44:02.600778+00:00,2.971900,43.792000,0.019400,0.017200,0.506000,577.051000,7.999400,62.399400
2026-05-13T19:44:03.629645+00:00,2.834600,43.348000,0.017600,0.014400,0.322000,586.871400,8.407300,62.674500
2026-05-13T19:44:04.693943+00:00,2.710100,44.267900,0.018400,0.018200,0.270300,574.665100,13.777000,67.175200
2026-05-13T19:44:05.765172+00:00,3.462300,46.170800,0.019300,0.016000,0.414500,488.634100,8.539400,64.476800
2026-05-13T19:44:06.791035+00:00,2.423200,44.316000,0.017900,0.015800,0.256800,552.651800,7.540200,60.979800
2026-05-13T19:44:07.825743+00:00,2.425100,46.452000,0.016500,0.014800,0.697900,573.452700,7.937500,63.328100
2026-05-13T19:44:08.859200+00:00,6.515700,48.177300,0.017000,0.015100,0.691300,551.959900,8.410300,69.861800
2026-05-13T19:44:09.880892+00:00,2.578600,47.233100,0.017500,0.015100,0.906700,572.053300,7.704800,68.314200
2026-05-13T19:44:11.829827+00:00,2.617500,40.189900,0.020100,0.014300,0.456600,534.394500,8.577700,57.421300
2026-05-13T19:44:12.839518+00:00,2.389300,41.645100,0.019800,0.015500,0.225400,514.203700,8.115800,54.811000
2026-05-13T19:44:13.912030+00:00,3.123000,42.603500,0.022400,0.018300,0.234500,550.364700,7.993400,59.863400
2026-05-13T19:44:14.949567+00:00,2.100200,41.874300,0.019700,0.017700,0.355400,569.907700,8.213400,59.675300
2026-05-13T19:44:15.962857+00:00,2.388200,39.903600,0.019700,0.018600,0.221200,491.578900,9.809400,58.269000
2026-05-13T19:44:16.991458+00:00,2.819400,43.441900,0.016500,0.014100,0.479000,485.991900,8.392700,67.147300
2026-05-13T19:44:18.018372+00:00,3.599800,47.940800,0.020000,0.017000,0.395900,652.987200,8.289800,67.444500
2026-05-13T19:44:19.057848+00:00,6.138100,50.261000,0.018200,0.018000,0.241400,646.542000,7.348800,71.882500
2026-05-13T19:44:20.072809+00:00,3.438400,44.945300,0.018000,0.019600,0.261100,635.022800,10.012600,64.514800
2026-05-13T19:44:21.110529+00:00,5.222900,44.586300,0.024000,0.018800,0.518700,633.025700,38.220400,98.891900
2026-05-13T19:44:22.089961+00:00,2.504700,39.491500,0.019900,0.015800,0.236300,538.024400,10.910100,59.036700
2026-05-13T19:44:23.144723+00:00,2.384600,39.796000,0.017600,0.015300,0.236300,498.715900,46.416600,94.911400
2026-05-13T19:44:24.200932+00:00,2.319000,42.074900,0.029200,0.023700,0.293500,524.361200,52.312500,102.967800
2026-05-13T19:44:25.181109+00:00,2.836300,42.947400,0.018700,0.014800,0.261000,468.656800,7.973200,61.162200
2026-05-13T19:44:26.226745+00:00,3.018100,42.893800,0.016900,0.015300,0.264200,493.876100,12.300300,64.177200
2026-05-13T19:44:27.259619+00:00,2.539200,43.780800,0.021600,0.017500,0.260300,483.072700,8.539800,60.788100
2026-05-13T19:44:28.314175+00:00,2.817000,46.167900,0.017400,0.014300,0.256900,478.636400,7.111400,63.427600
2026-05-13T19:44:29.319092+00:00,2.483200,42.655800,0.045700,0.017100,0.310700,476.825500,8.496800,62.523500
2026-05-13T19:44:30.362979+00:00,3.293500,47.593800,0.019600,0.015400,0.291400,595.721900,8.097400,63.742500
2026-05-13T19:44:31.429242+00:00,5.157000,45.161000,0.019000,0.016600,0.282800,643.349900,10.332400,67.866300
2026-05-13T19:44:32.450163+00:00,2.419300,43.702300,0.018000,0.016200,0.543500,551.869400,7.751100,60.744600
2026-05-13T19:44:33.703644+00:00,4.003800,43.316800,0.018200,0.016000,0.869200,522.669500,7.155100,65.814400
2026-05-13T19:44:34.736925+00:00,3.398200,42.735600,0.015900,0.015600,0.265000,940.196500,8.869600,61.457300
2026-05-13T19:44:35.763061+00:00,2.921000,46.022800,0.019400,0.017500,0.257900,545.116400,7.302100,63.431200
2026-05-13T19:44:36.815510+00:00,2.909700,41.023800,0.023600,0.015600,0.227100,556.973300,18.292900,69.985000
2026-05-13T19:44:37.824871+00:00,2.803600,42.542000,0.021900,0.016900,0.232100,510.062200,7.409300,55.267300
2026-05-13T19:44:38.889260+00:00,14.604800,45.292900,0.035400,0.031500,0.236500,603.262400,10.652800,73.232300
2026-05-13T19:44:39.922286+00:00,1.963600,49.924600,0.018900,0.015600,0.242200,552.660800,9.198000,67.005400
2026-05-13T19:44:40.958201+00:00,15.371400,37.995300,0.022200,0.022000,0.257200,578.205600,7.044400,62.929100
2026-05-13T19:44:41.998867+00:00,2.918100,42.462800,0.019000,0.018700,0.248400,566.508900,7.417100,60.031300
2026-05-13T19:44:43.050587+00:00,5.932100,43.336800,0.017700,0.015400,0.255800,580.977100,7.917600,63.954600
2026-05-13T19:44:44.064389+00:00,2.819000,11.218100,0.020300,0.016800,0.490800,563.604700,7.761200,24.895200
2026-05-13T19:44:45.094159+00:00,2.061700,44.401100,0.019200,0.016100,0.262100,490.460400,8.110100,58.083300
2026-05-13T19:44:46.163872+00:00,2.958900,45.754800,0.025900,0.017800,0.315100,586.371800,9.674400,62.398100
2026-05-13T19:44:47.225124+00:00,2.715500,45.325400,0.022000,0.016100,0.268200,595.284000,7.058400,57.744900
2026-05-13T19:44:48.292139+00:00,3.334200,47.230500,0.021500,0.017700,0.260100,618.399400,9.994300,63.594600
2026-05-13T19:44:49.308433+00:00,2.055600,43.381200,0.020900,0.015300,0.252000,564.396400,6.958300,55.524000
2026-05-13T19:44:50.321963+00:00,2.868300,40.859200,0.044800,0.035700,0.243300,627.746400,9.227200,56.057300
2026-05-13T19:44:51.353229+00:00,2.783600,44.358400,0.020800,0.016200,0.462300,609.627600,11.218200,67.680400
2026-05-13T19:44:52.399712+00:00,2.208100,43.430400,0.018700,0.016100,0.503400,565.280200,7.563000,59.954000
2026-05-13T19:44:53.435774+00:00,2.938600,46.652700,0.017300,0.015600,0.679700,587.892100,8.272500,64.226900
2026-05-13T19:44:54.456286+00:00,2.289300,47.712600,0.035100,0.020100,0.467900,783.240700,10.357400,66.128900
2026-05-13T19:44:55.471979+00:00,3.317500,43.607600,0.022200,0.019400,0.859200,688.211200,9.031900,64.340200
2026-05-13T19:44:56.527272+00:00,3.952600,49.622800,0.054700,0.040300,0.313900,653.532100,10.013400,71.237700
2026-05-13T19:44:57.549321+00:00,3.700700,44.039100,0.023900,0.018700,0.452700,571.429600,16.799500,71.921500
2026-05-13T19:44:58.623423+00:00,13.117800,48.600000,0.021100,0.017900,0.289300,583.381700,9.300100,77.251700
2026-05-13T19:44:59.627732+00:00,4.773000,47.623800,0.030100,0.024600,0.286300,645.706000,9.033200,67.466700
2026-05-13T19:45:00.643053+00:00,7.199500,46.437500,0.022500,0.018800,0.277800,678.451800,8.407200,68.109600
2026-05-13T19:45:01.675671+00:00,1.974700,41.952700,0.024000,0.023100,0.248500,633.249500,8.513200,58.918500
2026-05-13T19:45:02.701053+00:00,2.518400,48.787300,0.019300,0.015000,0.426500,599.476000,16.813200,79.176300
2026-05-13T19:45:03.700696+00:00,2.512200,43.711100,0.017600,0.015100,0.629600,744.665100,7.932300,61.457500
2026-05-13T19:45:04.775585+00:00,2.333700,41.455300,0.046500,0.035500,0.227700,540.427700,22.441200,72.471300
2026-05-13T19:45:05.789087+00:00,3.023400,45.053200,0.021900,0.017300,0.282500,560.759700,10.543200,65.402300
2026-05-13T19:45:06.812632+00:00,5.037600,50.273000,0.021700,0.018400,0.283900,678.347200,8.284100,67.974900
2026-05-13T19:45:07.872263+00:00,4.638300,44.781600,0.021400,0.018300,0.261500,634.405600,9.340400,65.179800
2026-05-13T19:45:10.020724+00:00,2.170600,44.405800,0.033900,0.016300,0.853800,631.302000,7.597500,65.098500
2026-05-13T19:45:11.035113+00:00,2.222700,45.098200,0.038700,0.030800,0.429600,510.345200,14.684300,69.754600
2026-05-13T19:45:12.069980+00:00,2.148000,46.073500,0.020300,0.016100,0.378300,563.742700,10.831000,67.574100
2026-05-13T19:45:13.143060+00:00,3.035800,64.374000,0.021700,0.017900,0.261600,702.905800,9.481900,86.961900
2026-05-13T19:45:14.187113+00:00,3.261400,44.508500,0.024400,0.017900,0.245500,647.991200,9.806500,60.658200
2026-05-13T19:45:15.230403+00:00,2.735200,45.610000,0.018100,0.014900,0.213800,630.976400,7.821000,63.451900
2026-05-13T19:45:16.300645+00:00,2.418400,41.645600,0.035100,0.024900,0.484100,523.497700,9.221600,67.269000
2026-05-13T19:45:17.322181+00:00,11.976000,50.271200,0.021600,0.017700,0.655000,647.403800,10.218400,82.101500
2026-05-13T19:45:18.383662+00:00,2.951500,45.808900,0.020700,0.016500,0.285500,666.909200,8.292200,65.598800
2026-05-13T19:45:19.383888+00:00,2.108600,44.596800,0.017800,0.015300,0.591200,635.991500,7.816400,61.863800
2026-05-13T19:45:20.392746+00:00,5.073200,43.941500,0.030100,0.028500,0.248200,632.655700,9.690200,64.874900
2026-05-13T19:45:21.397613+00:00,24.426000,53.762000,0.023800,0.019300,0.555800,602.047400,10.433900,97.727200
2026-05-13T19:45:54.107339+00:00,486.711900,39.922800,0.020800,0.030000,0.333800,,6.321000,543.778400
2026-05-13T19:45:55.122218+00:00,2.267200,24.224400,0.009000,0.006600,0.175800,694.542500,5.442100,35.434300
2026-05-13T19:45:56.140719+00:00,2.506200,15.073000,0.008100,0.006300,0.129200,282.773800,4.802800,23.577700
2026-05-13T19:45:57.166639+00:00,1.544600,11.955100,0.006600,0.005100,0.108500,259.528800,4.782500,20.034300
2026-05-13T19:45:58.167910+00:00,1.672100,10.179100,0.006500,0.004800,0.133200,265.070300,4.420300,18.046000
2026-05-13T19:45:59.182476+00:00,2.349400,12.698300,0.009000,0.007200,0.115200,259.395100,4.813300,21.536900
2026-05-13T19:46:00.192321+00:00,1.616200,11.345200,0.007600,0.005000,0.104800,265.694500,4.811600,18.632600
2026-05-13T19:46:01.198107+00:00,17.243900,12.143200,0.006800,0.005800,0.123800,252.487900,5.182000,35.718400
2026-05-13T19:46:02.227312+00:00,1.625500,14.175000,0.010000,0.007600,0.149900,234.751600,4.564600,22.677200
2026-05-13T19:46:03.246261+00:00,2.466700,13.929600,0.007500,0.005900,0.150400,258.838100,4.924900,23.716900
2026-05-13T19:46:04.297526+00:00,1.786000,33.271400,0.017000,0.014700,0.223800,237.165200,7.396300,46.929700
